timestamp,open,high,low,close,volume
2025-05-26 09:56:00,109691.88,109691.89,109639.36,109639.38,15.0186
2025-05-26 09:57:00,109639.39,109651.27,109630.0,109636.36,11.77611
2025-05-26 09:58:00,109636.36,109705.17,109636.36,109705.17,5.52575
2025-05-26 09:59:00,109705.16,109712.56,109705.16,109712.56,2.59247
2025-05-26 10:00:00,109712.56,109751.83,109712.55,109726.21,3.22056
2025-05-26 10:01:00,109726.2,109726.21,109668.25,109668.26,7.41281
2025-05-26 10:02:00,109668.26,109713.11,109666.66,109675.86,11.26332
2025-05-26 10:03:00,109675.85,109701.66,109675.85,109701.66,2.05884
2025-05-26 10:04:00,109701.66,109701.66,109663.21,109663.21,6.77424
2025-05-26 10:05:00,109663.21,109682.53,109663.21,109682.52,4.87624
2025-05-26 10:06:00,109682.52,109765.95,109682.52,109765.94,10.00498
2025-05-26 10:07:00,109765.95,109839.38,109765.94,109800.46,9.25771
2025-05-26 10:08:00,109800.45,109812.85,109776.56,109776.57,2.04036
2025-05-26 10:09:00,109776.57,109786.79,109744.83,109744.83,6.34741
2025-05-26 10:10:00,109744.84,109768.12,109744.83,109747.3,2.5142
2025-05-26 10:11:00,109747.3,109756.68,109747.3,109756.67,0.70693
2025-05-26 10:12:00,109756.68,109756.68,109742.27,109742.27,7.26271
2025-05-26 10:13:00,109742.27,109742.28,109702.65,109724.87,4.39343
2025-05-26 10:14:00,109724.86,109724.87,109724.86,109724.87,2.117
2025-05-26 10:15:00,109724.86,109724.87,109671.82,109687.39,11.56555
2025-05-26 10:16:00,109687.38,109714.28,109687.38,109714.28,3.88662
2025-05-26 10:17:00,109714.27,109731.27,109714.27,109730.74,2.31761
2025-05-26 10:18:00,109730.74,109778.27,109730.73,109778.26,2.77081
2025-05-26 10:19:00,109778.27,109809.53,109778.26,109809.52,2.13074
2025-05-26 10:20:00,109809.53,109809.53,109759.59,109778.34,6.49774
2025-05-26 10:21:00,109778.35,109857.15,109778.35,109826.09,15.26023
2025-05-26 10:22:00,109826.09,109826.1,109797.35,109797.35,1.61531
2025-05-26 10:23:00,109797.35,109806.0,109797.35,109805.99,0.70855
2025-05-26 10:24:00,109805.99,109811.77,109805.99,109811.77,2.09114
2025-05-26 10:25:00,109811.76,109826.1,109811.76,109826.09,1.73777
2025-05-26 10:26:00,109826.1,109826.1,109804.91,109804.91,5.21172
2025-05-26 10:27:00,109804.92,109804.92,109784.02,109784.02,1.20054
2025-05-26 10:28:00,109784.03,109799.97,109784.02,109799.96,1.23649
2025-05-26 10:29:00,109799.96,109817.51,109799.96,109817.5,5.80336
2025-05-26 10:30:00,109817.5,109817.5,109786.27,109786.27,6.09199
2025-05-26 10:31:00,109786.28,109826.1,109786.27,109826.1,7.90248
2025-05-26 10:32:00,109826.09,109840.18,109786.27,109786.27,17.32396
2025-05-26 10:33:00,109786.27,109786.28,109767.28,109783.74,3.42207
2025-05-26 10:34:00,109783.74,109783.74,109754.18,109754.18,6.10964
2025-05-26 10:35:00,109754.18,109766.3,109754.17,109766.3,5.37876
2025-05-26 10:36:00,109766.3,109768.0,109755.31,109755.31,4.71577
2025-05-26 10:37:00,109755.32,109755.32,109755.31,109755.32,1.16261
2025-05-26 10:38:00,109755.31,109755.32,109755.31,109755.32,0.91929
2025-05-26 10:39:00,109755.32,109763.01,109755.31,109763.0,1.26426
2025-05-26 10:40:00,109763.0,109771.25,109763.0,109771.25,1.62
2025-05-26 10:41:00,109771.24,109789.98,109771.24,109789.97,1.09276
2025-05-26 10:42:00,109789.97,109793.49,109789.97,109793.49,1.73098
2025-05-26 10:43:00,109793.48,109825.09,109793.48,109825.08,1.98403
2025-05-26 10:44:00,109825.09,109825.09,109802.41,109802.42,1.5217
2025-05-26 10:45:00,109802.42,109814.52,109802.42,109814.52,0.78353
2025-05-26 10:46:00,109814.52,109814.52,109814.51,109814.52,1.0716
2025-05-26 10:47:00,109814.51,109825.64,109814.51,109825.63,1.30705
2025-05-26 10:48:00,109825.63,109825.63,109772.72,109772.72,2.00628
2025-05-26 10:49:00,109772.72,109772.73,109772.72,109772.72,1.414
2025-05-26 10:50:00,109772.73,109772.73,109736.0,109736.0,5.47392
2025-05-26 10:51:00,109736.0,109736.01,109671.23,109671.24,7.46402
2025-05-26 10:52:00,109671.24,109671.24,109636.36,109643.92,3.68859
2025-05-26 10:53:00,109643.92,109643.93,109643.92,109643.92,1.45402
2025-05-26 10:54:00,109643.93,109643.93,109571.42,109571.43,14.46439
2025-05-26 10:55:00,109571.43,109609.3,109571.42,109609.3,10.68827
2025-05-26 10:56:00,109609.29,109609.3,109584.25,109587.0,3.41718
2025-05-26 10:57:00,109586.99,109614.84,109586.99,109614.84,2.86913
2025-05-26 10:58:00,109614.84,109626.67,109614.83,109626.66,2.72529
2025-05-26 10:59:00,109626.67,109660.0,109626.66,109643.56,10.8776
2025-05-26 11:00:00,109643.55,109643.56,109643.55,109643.56,3.18874
2025-05-26 11:01:00,109643.56,109643.56,109643.55,109643.56,0.88185
2025-05-26 11:02:00,109643.55,109643.56,109618.75,109618.75,3.68074
2025-05-26 11:03:00,109618.76,109618.76,109572.6,109572.6,5.39194
2025-05-26 11:04:00,109572.61,109602.29,109564.13,109577.72,19.37366
2025-05-26 11:05:00,109577.72,109641.76,109556.69,109632.77,15.76852
2025-05-26 11:06:00,109632.78,109649.01,109632.77,109649.0,11.78365
2025-05-26 11:07:00,109649.0,109679.07,109649.0,109672.8,10.69949
2025-05-26 11:08:00,109672.8,109673.05,109672.8,109673.04,6.72153
2025-05-26 11:09:00,109673.05,109681.76,109673.04,109681.75,1.36144
2025-05-26 11:10:00,109681.76,109711.74,109681.75,109711.74,2.23887
2025-05-26 11:11:00,109711.73,109711.74,109711.73,109711.73,0.52549
2025-05-26 11:12:00,109711.74,109711.74,109700.74,109700.75,4.15487
2025-05-26 11:13:00,109700.75,109700.75,109700.74,109700.74,2.15307
2025-05-26 11:14:00,109700.74,109700.75,109659.28,109659.28,7.58405
2025-05-26 11:15:00,109659.28,109668.29,109632.33,109632.33,4.10835
2025-05-26 11:16:00,109632.34,109654.98,109632.33,109654.98,3.93046
2025-05-26 11:17:00,109654.97,109654.98,109608.69,109608.7,1.33608
2025-05-26 11:18:00,109608.69,109608.7,109599.77,109599.77,7.66976
2025-05-26 11:19:00,109599.78,109629.89,109592.56,109629.88,6.56043
2025-05-26 11:20:00,109629.89,109646.34,109613.75,109646.34,7.14585
2025-05-26 11:21:00,109646.33,109655.31,109640.85,109649.82,13.8259
2025-05-26 11:22:00,109649.82,109656.94,109647.86,109656.93,11.31919
2025-05-26 11:23:00,109656.93,109670.04,109656.93,109670.03,8.83899
2025-05-26 11:24:00,109670.03,109670.1,109670.03,109670.09,12.38501
2025-05-26 11:25:00,109670.1,109674.55,109647.76,109651.99,7.17664
2025-05-26 11:26:00,109651.98,109673.91,109651.98,109673.9,2.23965
2025-05-26 11:27:00,109673.91,109681.82,109673.9,109681.82,0.75377
2025-05-26 11:28:00,109681.81,109717.77,109681.81,109712.79,3.3468
2025-05-26 11:29:00,109712.79,109712.79,109712.78,109712.78,2.50226
2025-05-26 11:30:00,109712.79,109712.79,109712.78,109712.78,4.32688
2025-05-26 11:31:00,109712.78,109712.79,109702.78,109702.79,2.53719
2025-05-26 11:32:00,109702.79,109721.32,109702.78,109721.31,3.38046
2025-05-26 11:33:00,109721.32,109721.32,109679.83,109679.84,3.77726
2025-05-26 11:34:00,109679.84,109679.84,109636.89,109636.9,3.11797
2025-05-26 11:35:00,109636.9,109636.9,109579.59,109600.0,6.07341
2025-05-26 11:36:00,109599.99,109615.0,109588.18,109614.99,6.05924
2025-05-26 11:37:00,109614.99,109666.66,109614.99,109624.36,6.61582
2025-05-26 11:38:00,109624.35,109632.57,109624.35,109632.57,0.95115
2025-05-26 11:39:00,109632.57,109632.57,109621.74,109621.74,1.62912
2025-05-26 11:40:00,109621.75,109700.0,109621.74,109690.47,4.31463
2025-05-26 11:41:00,109690.47,109727.27,109690.46,109727.27,9.53679
2025-05-26 11:42:00,109727.28,109745.0,109727.27,109745.0,2.42594
2025-05-26 11:43:00,109745.0,109793.65,109744.99,109791.84,8.35409
2025-05-26 11:44:00,109791.83,109836.0,109791.83,109802.82,17.21257
2025-05-26 11:45:00,109802.82,109802.82,109777.75,109794.21,5.52658
2025-05-26 11:46:00,109794.2,109794.21,109780.0,109792.6,2.35325
2025-05-26 11:47:00,109792.61,109797.45,109773.36,109797.44,3.48473
2025-05-26 11:48:00,109797.45,109809.57,109797.44,109809.57,1.9276
2025-05-26 11:49:00,109809.56,109822.92,109809.56,109822.92,1.94565
2025-05-26 11:50:00,109822.92,109824.39,109789.97,109789.97,3.78494
2025-05-26 11:51:00,109789.97,109789.98,109747.3,109747.3,3.07562
2025-05-26 11:52:00,109747.3,109747.31,109739.13,109739.14,2.34534
2025-05-26 11:53:00,109739.14,109745.49,109718.26,109718.26,3.34781
2025-05-26 11:54:00,109718.26,109718.27,109705.43,109715.93,3.72688
2025-05-26 11:55:00,109715.92,109715.93,109715.92,109715.92,1.51308
2025-05-26 11:56:00,109715.93,109750.16,109715.92,109739.17,9.86746
2025-05-26 11:57:00,109739.18,109739.18,109721.06,109721.06,3.5762
2025-05-26 11:58:00,109721.07,109751.17,109721.06,109751.16,7.67199
2025-05-26 11:59:00,109751.17,109772.73,109751.16,109772.72,2.18605
2025-05-26 12:00:00,109772.73,109824.38,109772.72,109818.18,4.22885
2025-05-26 12:01:00,109818.17,109842.57,109818.17,109842.57,7.60375
2025-05-26 12:02:00,109842.57,109842.57,109812.8,109818.18,3.66339
2025-05-26 12:03:00,109818.18,109830.0,109801.0,109801.0,5.42935
2025-05-26 12:04:00,109801.01,109801.01,109684.88,109699.99,11.17082
2025-05-26 12:05:00,109699.99,109801.64,109699.98,109768.71,9.71291
2025-05-26 12:06:00,109768.71,109768.71,109700.0,109700.0,7.39592
2025-05-26 12:07:00,109700.01,109700.01,109685.93,109685.93,2.68381
2025-05-26 12:08:00,109685.94,109713.12,109672.36,109713.12,3.37157
2025-05-26 12:09:00,109713.12,109718.2,109707.24,109718.2,11.64818
2025-05-26 12:10:00,109718.19,109757.06,109718.19,109757.05,3.37737
2025-05-26 12:11:00,109757.06,109816.52,109733.57,109801.91,11.53219
2025-05-26 12:12:00,109801.92,109801.92,109760.0,109760.0,9.92443
2025-05-26 12:13:00,109760.01,109760.01,109714.28,109714.28,2.95981
2025-05-26 12:14:00,109714.28,109726.85,109687.11,109721.35,3.66765
2025-05-26 12:15:00,109721.35,109726.8,109717.45,109726.8,1.96399
2025-05-26 12:16:00,109726.8,109751.12,109726.79,109740.17,4.76179
2025-05-26 12:17:00,109740.16,109756.11,109740.16,109748.73,4.41535
2025-05-26 12:18:00,109748.73,109772.72,109712.19,109772.71,7.09069
2025-05-26 12:19:00,109772.72,109818.19,109772.71,109787.58,7.85855
2025-05-26 12:20:00,109787.59,109827.94,109782.6,109792.98,17.43513
2025-05-26 12:21:00,109792.98,109792.98,109764.08,109767.23,2.32367
2025-05-26 12:22:00,109767.23,109767.23,109739.14,109739.14,1.54585
2025-05-26 12:23:00,109739.15,109739.15,109702.77,109702.78,2.32708
2025-05-26 12:24:00,109702.77,109727.27,109702.77,109727.26,6.43153
2025-05-26 12:25:00,109727.26,109727.27,109727.25,109727.25,1.00378
2025-05-26 12:26:00,109727.26,109800.0,109727.25,109800.0,5.32637
2025-05-26 12:27:00,109800.0,109826.09,109727.8,109727.81,16.20684
2025-05-26 12:28:00,109727.8,109780.0,109719.99,109779.99,8.33129
2025-05-26 12:29:00,109779.99,109780.0,109743.92,109743.92,1.1781
2025-05-26 12:30:00,109743.93,109781.05,109743.92,109781.04,3.71575
2025-05-26 12:31:00,109781.05,109793.58,109762.68,109772.73,5.25328
2025-05-26 12:32:00,109772.73,109786.08,109772.72,109777.87,3.11197
2025-05-26 12:33:00,109777.88,109784.45,109762.0,109784.45,2.35487
2025-05-26 12:34:00,109784.44,109799.0,109768.86,109782.03,3.59768
2025-05-26 12:35:00,109782.03,109791.92,109746.41,109746.41,3.3622
2025-05-26 12:36:00,109746.41,109756.46,109727.27,109756.45,3.35299
2025-05-26 12:37:00,109756.45,109756.46,109739.13,109739.14,1.52414
2025-05-26 12:38:00,109739.14,109739.14,109727.29,109727.3,1.19348
2025-05-26 12:39:00,109727.29,109735.72,109727.27,109727.28,3.89041
2025-05-26 12:40:00,109727.28,109772.53,109727.27,109772.32,3.55742
2025-05-26 12:41:00,109772.31,109772.32,109772.31,109772.32,0.80031
2025-05-26 12:42:00,109772.32,109772.32,109772.31,109772.32,1.56312
2025-05-26 12:43:00,109772.32,109772.32,109740.65,109740.66,6.56145
2025-05-26 12:44:00,109740.65,109740.66,109709.06,109716.13,7.14453
2025-05-26 12:45:00,109716.13,109727.11,109716.13,109727.1,1.28284
2025-05-26 12:46:00,109727.1,109727.28,109727.1,109727.28,1.13889
2025-05-26 12:47:00,109727.27,109727.28,109702.82,109702.82,2.92257
2025-05-26 12:48:00,109702.82,109702.83,109702.78,109702.79,1.67044
2025-05-26 12:49:00,109702.79,109702.79,109666.66,109694.08,8.48078
2025-05-26 12:50:00,109694.09,109783.56,109694.08,109765.45,10.82318
2025-05-26 12:51:00,109765.46,109765.46,109729.02,109729.03,1.83777
2025-05-26 12:52:00,109729.02,109786.72,109729.02,109786.71,5.76717
2025-05-26 12:53:00,109786.71,109888.33,109786.7,109888.32,20.62747
2025-05-26 12:54:00,109888.32,110086.96,109888.32,110010.42,53.64537
2025-05-26 12:55:00,110010.43,110010.43,109941.66,109966.55,10.55294
2025-05-26 12:56:00,109966.56,110029.84,109966.55,110011.15,5.08179
2025-05-26 12:57:00,110011.15,110011.16,109924.99,109925.0,7.23508
2025-05-26 12:58:00,109925.0,109925.0,109898.31,109898.32,5.20418
2025-05-26 12:59:00,109898.32,109898.32,109826.91,109826.92,6.68119
2025-05-26 13:00:00,109826.91,109910.88,109826.91,109895.88,8.06993
2025-05-26 13:01:00,109895.88,109895.88,109828.36,109863.63,17.84567
2025-05-26 13:02:00,109863.64,109899.8,109858.21,109877.14,4.51461
2025-05-26 13:03:00,109877.14,109976.0,109877.13,109976.0,10.50021
2025-05-26 13:04:00,109976.0,109976.0,109860.13,109860.14,7.48899
2025-05-26 13:05:00,109860.14,109897.68,109840.19,109840.2,6.62722
2025-05-26 13:06:00,109840.2,109899.32,109830.45,109887.21,5.31472
2025-05-26 13:07:00,109887.2,109887.21,109857.14,109861.6,3.342
2025-05-26 13:08:00,109861.6,109861.6,109750.75,109750.76,15.65272
2025-05-26 13:09:00,109750.76,109750.76,109702.78,109746.55,13.22933
2025-05-26 13:10:00,109746.56,109772.73,109727.28,109772.72,9.69126
2025-05-26 13:11:00,109772.73,109844.07,109770.95,109804.78,22.63404
2025-05-26 13:12:00,109804.78,109804.79,109744.7,109744.71,4.05847
2025-05-26 13:13:00,109744.71,109753.91,109744.71,109753.9,4.04059
2025-05-26 13:14:00,109753.9,109753.91,109740.27,109740.28,1.54407
2025-05-26 13:15:00,109740.28,109806.56,109740.28,109806.56,3.87868
2025-05-26 13:16:00,109806.56,109806.56,109770.75,109770.76,3.36771
2025-05-26 13:17:00,109770.76,109913.05,109770.75,109863.09,15.15335
2025-05-26 13:18:00,109863.08,109866.04,109822.94,109822.94,1.92596
2025-05-26 13:19:00,109822.94,109822.95,109758.81,109768.44,3.36937
2025-05-26 13:20:00,109768.45,109778.77,109756.35,109756.38,2.50296
2025-05-26 13:21:00,109756.38,109756.38,109705.96,109724.2,4.68328
2025-05-26 13:22:00,109724.19,109724.2,109697.98,109697.98,10.83654
2025-05-26 13:23:00,109697.99,109748.52,109688.64,109748.52,11.45598
2025-05-26 13:24:00,109748.53,109754.11,109731.25,109754.1,4.36386
2025-05-26 13:25:00,109754.11,109754.11,109704.04,109704.04,4.88102
2025-05-26 13:26:00,109704.05,109921.78,109700.0,109858.26,48.73132
2025-05-26 13:27:00,109858.26,109858.27,109777.73,109777.73,12.34364
2025-05-26 13:28:00,109777.74,109803.56,109769.92,109803.56,5.68795
2025-05-26 13:29:00,109803.57,109860.88,109792.57,109860.88,19.78747
2025-05-26 13:30:00,109860.87,109876.99,109826.61,109839.96,8.15235
2025-05-26 13:31:00,109839.95,109938.6,109839.95,109938.59,9.48048
2025-05-26 13:32:00,109938.6,109980.0,109913.04,109951.61,12.11679
2025-05-26 13:33:00,109951.61,109954.55,109923.81,109923.81,7.27356
2025-05-26 13:34:00,109923.81,109923.82,109908.33,109908.33,8.32768
2025-05-26 13:35:00,109908.33,109918.27,109892.66,109892.68,6.29828
2025-05-26 13:36:00,109892.68,109892.68,109847.37,109847.37,2.76722
2025-05-26 13:37:00,109847.38,109859.14,109805.43,109805.43,4.73204
2025-05-26 13:38:00,109805.44,109817.34,109780.0,109817.34,7.94057
2025-05-26 13:39:00,109817.33,109857.15,109817.33,109857.15,5.06524
2025-05-26 13:40:00,109857.15,109900.0,109828.02,109900.0,12.14031
2025-05-26 13:41:00,109899.99,109900.0,109893.42,109893.43,1.4541
2025-05-26 13:42:00,109893.43,109893.43,109860.0,109860.01,3.68305
2025-05-26 13:43:00,109860.01,109860.01,109826.08,109839.16,1.82265
2025-05-26 13:44:00,109839.17,109868.67,109837.86,109852.58,4.49688
2025-05-26 13:45:00,109852.58,109863.64,109818.18,109818.19,7.35318
2025-05-26 13:46:00,109818.18,109850.63,109818.18,109843.63,3.72213
2025-05-26 13:47:00,109843.62,109843.63,109785.62,109796.09,5.74983
2025-05-26 13:48:00,109796.09,109810.54,109796.09,109796.49,2.52611
2025-05-26 13:49:00,109796.5,109818.19,109796.49,109798.03,3.06658
2025-05-26 13:50:00,109798.02,109798.24,109781.87,109786.98,3.30837
2025-05-26 13:51:00,109786.99,109798.05,109750.75,109798.05,3.27991
2025-05-26 13:52:00,109798.05,109798.05,109771.05,109771.05,2.15607
2025-05-26 13:53:00,109771.06,109771.06,109704.04,109704.04,8.49781
2025-05-26 13:54:00,109704.04,109704.05,109574.46,109574.46,18.13788
2025-05-26 13:55:00,109574.46,109574.47,109494.74,109545.18,53.99568
2025-05-26 13:56:00,109545.19,109547.39,109500.0,109543.68,15.40264
2025-05-26 13:57:00,109543.69,109607.58,109543.68,109593.17,8.86342
2025-05-26 13:58:00,109593.18,109608.7,109545.45,109608.7,16.17109
2025-05-26 13:59:00,109608.69,109636.36,109595.64,109595.65,10.89386
2025-05-26 14:00:00,109595.64,109610.15,109525.57,109525.57,13.21078
2025-05-26 14:01:00,109525.58,109600.0,109510.07,109575.01,11.7045
2025-05-26 14:02:00,109575.01,109619.05,109575.0,109619.04,10.31495
2025-05-26 14:03:00,109619.05,109704.11,109619.05,109654.74,8.35889
2025-05-26 14:04:00,109654.73,109654.73,109608.82,109608.83,7.15584
2025-05-26 14:05:00,109608.82,109630.75,109599.71,109630.75,5.93207
2025-05-26 14:06:00,109630.74,109645.56,109538.54,109584.45,7.89064
2025-05-26 14:07:00,109584.45,109656.27,109584.44,109632.17,10.62191
2025-05-26 14:08:00,109632.16,109650.18,109545.45,109545.46,8.30047
2025-05-26 14:09:00,109545.45,109634.66,109545.45,109634.66,15.39422
2025-05-26 14:10:00,109634.66,109691.23,109619.14,109676.27,5.89794
2025-05-26 14:11:00,109676.27,109695.66,109674.17,109674.24,1.99099
2025-05-26 14:12:00,109674.24,109688.98,109670.79,109688.98,7.89055
2025-05-26 14:13:00,109688.97,109695.66,109673.71,109684.94,2.29432
2025-05-26 14:14:00,109684.94,109709.19,109684.93,109709.18,2.02329
2025-05-26 14:15:00,109709.18,109709.19,109695.66,109695.66,8.28564
2025-05-26 14:16:00,109695.65,109695.65,109652.17,109666.22,7.1388
2025-05-26 14:17:00,109666.21,109704.28,109628.72,109636.37,29.85756
2025-05-26 14:18:00,109636.38,109666.94,109613.47,109664.85,18.81431
2025-05-26 14:19:00,109664.85,109680.0,109664.85,109679.99,2.3713
2025-05-26 14:20:00,109680.0,109694.63,109669.71,109669.72,1.40444
2025-05-26 14:21:00,109669.71,109669.72,109565.22,109565.22,5.64147
2025-05-26 14:22:00,109565.22,109577.68,109545.32,109545.32,4.94804
2025-05-26 14:23:00,109545.32,109573.43,109536.74,109572.83,51.04385
2025-05-26 14:24:00,109572.84,109658.73,109572.83,109627.9,11.78794
2025-05-26 14:25:00,109627.9,109627.9,109524.06,109539.41,64.90578
2025-05-26 14:26:00,109539.42,109592.57,109499.92,109565.61,39.18413
2025-05-26 14:27:00,109565.62,109599.22,109502.76,109599.21,14.1336
2025-05-26 14:28:00,109599.21,109713.94,109599.21,109693.82,33.08273
2025-05-26 14:29:00,109693.83,109719.06,109680.52,109696.31,12.36795
2025-05-26 14:30:00,109696.31,109739.14,109665.39,109713.96,15.30164
2025-05-26 14:31:00,109713.95,109732.76,109672.39,109696.01,8.58061
2025-05-26 14:32:00,109696.0,109705.44,109636.36,109666.65,6.6464
2025-05-26 14:33:00,109666.65,109666.65,109565.21,109581.37,5.76556
2025-05-26 14:34:00,109581.37,109590.91,109545.45,109545.46,7.47458
2025-05-26 14:35:00,109545.46,109570.7,109510.0,109570.7,5.40925
2025-05-26 14:36:00,109570.69,109695.66,109570.69,109695.65,15.3027
2025-05-26 14:37:00,109695.65,109695.66,109621.12,109655.17,19.30151
2025-05-26 14:38:00,109655.17,109669.98,109632.05,109654.95,4.84582
2025-05-26 14:39:00,109654.95,109654.95,109571.11,109590.9,14.41524
2025-05-26 14:40:00,109590.9,109590.9,109573.68,109576.5,3.76087
2025-05-26 14:41:00,109576.49,109609.2,109576.49,109596.92,4.41339
2025-05-26 14:42:00,109596.92,109596.92,109577.7,109587.98,2.59617
2025-05-26 14:43:00,109587.98,109606.7,109573.43,109585.9,3.20099
2025-05-26 14:44:00,109585.91,109606.2,109585.9,109606.19,3.14561
2025-05-26 14:45:00,109606.2,109672.01,109595.2,109652.42,16.40664
2025-05-26 14:46:00,109652.42,109652.42,109565.23,109585.7,20.27222
2025-05-26 14:47:00,109585.69,109585.7,109559.47,109575.23,3.09097
2025-05-26 14:48:00,109575.23,109590.91,109537.37,109553.8,10.36147
2025-05-26 14:49:00,109553.81,109563.47,109542.62,109542.63,8.17585
2025-05-26 14:50:00,109542.62,109545.46,109534.99,109542.61,4.05544
2025-05-26 14:51:00,109542.62,109545.46,109500.0,109545.46,9.88855
2025-05-26 14:52:00,109545.46,109600.0,109545.46,109584.26,5.18649
2025-05-26 14:53:00,109584.26,109663.62,109567.61,109641.72,12.43825
2025-05-26 14:54:00,109641.73,109678.17,109626.58,109678.17,6.11255
2025-05-26 14:55:00,109678.16,109738.3,109667.62,109714.43,21.26191
2025-05-26 14:56:00,109714.44,109714.44,109650.96,109699.92,26.70221
2025-05-26 14:57:00,109699.92,109699.92,109619.99,109639.99,58.00929
2025-05-26 14:58:00,109639.99,109640.0,109619.99,109630.51,19.84808
2025-05-26 14:59:00,109630.51,109652.51,109630.51,109652.51,3.00016
2025-05-26 15:00:00,109652.51,109700.0,109652.51,109680.15,4.45474
2025-05-26 15:01:00,109680.14,109727.28,109680.14,109727.28,8.02279
2025-05-26 15:02:00,109727.28,109727.28,109671.63,109671.63,3.0367
2025-05-26 15:03:00,109671.64,109671.64,109609.67,109615.74,5.44904
2025-05-26 15:04:00,109615.74,109635.78,109610.08,109610.09,8.78541
2025-05-26 15:05:00,109610.09,109610.09,109590.9,109590.9,9.89063
2025-05-26 15:06:00,109590.9,109607.35,109590.9,109605.15,4.16321
2025-05-26 15:07:00,109605.14,109605.15,109591.01,109593.45,7.30307
2025-05-26 15:08:00,109593.45,109665.92,109580.8,109665.91,12.64946
2025-05-26 15:09:00,109665.91,109665.92,109628.18,109665.9,3.98444
2025-05-26 15:10:00,109665.91,109665.91,109610.31,109649.96,7.62902
2025-05-26 15:11:00,109649.96,109649.96,109574.0,109574.0,3.20052
2025-05-26 15:12:00,109574.0,109615.44,109529.57,109608.69,18.09807
2025-05-26 15:13:00,109608.7,109649.95,109608.69,109649.94,5.02068
2025-05-26 15:14:00,109649.94,109665.91,109643.57,109643.58,4.47664
2025-05-26 15:15:00,109643.57,109676.0,109611.38,109675.99,7.10164
2025-05-26 15:16:00,109675.99,109676.0,109640.0,109640.0,3.67635
2025-05-26 15:17:00,109640.01,109640.01,109624.33,109624.34,1.65523
2025-05-26 15:18:00,109624.34,109645.46,109624.33,109645.45,3.12936
2025-05-26 15:19:00,109645.45,109681.82,109645.45,109672.69,3.60156
2025-05-26 15:20:00,109672.7,109694.67,109659.03,109694.67,2.07627
2025-05-26 15:21:00,109694.67,109709.8,109671.49,109709.8,6.41678
2025-05-26 15:22:00,109709.79,109737.71,109709.79,109737.71,4.50671
2025-05-26 15:23:00,109737.71,109879.96,109737.7,109862.46,18.9922
2025-05-26 15:24:00,109862.47,109877.2,109829.25,109829.26,6.43069
2025-05-26 15:25:00,109829.26,109879.96,109828.63,109879.95,5.6487
2025-05-26 15:26:00,109879.95,109879.96,109851.79,109865.65,6.4649
2025-05-26 15:27:00,109865.65,109886.83,109865.64,109883.59,4.43665
2025-05-26 15:28:00,109883.6,109883.6,109845.14,109845.14,3.57749
2025-05-26 15:29:00,109845.14,109874.08,109845.14,109874.07,3.73168
2025-05-26 15:30:00,109874.07,109923.07,109874.07,109906.99,16.03692
2025-05-26 15:31:00,109907.0,109998.99,109906.99,109998.99,34.15674
2025-05-26 15:32:00,109998.98,110152.0,109998.98,110152.0,121.09368
2025-05-26 15:33:00,110152.0,110350.0,110151.99,110231.71,123.5544
2025-05-26 15:34:00,110231.71,110231.71,110130.43,110136.36,30.63676
2025-05-26 15:35:00,110136.36,110168.69,110063.89,110073.68,14.46723
2025-05-26 15:36:00,110073.68,110112.5,110029.04,110094.04,25.02332
2025-05-26 15:37:00,110094.04,110137.23,110066.85,110088.71,17.58876
2025-05-26 15:38:00,110088.71,110303.31,110088.71,110303.31,27.19563
2025-05-26 15:39:00,110303.3,110316.1,110214.18,110266.0,45.75793
2025-05-26 15:40:00,110266.0,110349.58,110200.0,110349.58,29.19203
2025-05-26 15:41:00,110349.57,110420.74,110304.92,110330.47,37.24656
2025-05-26 15:42:00,110330.48,110331.51,110130.44,110146.17,44.36779
2025-05-26 15:43:00,110146.18,110164.05,110045.45,110062.9,62.02023
2025-05-26 15:44:00,110062.9,110102.02,109951.88,109963.96,48.06121
2025-05-26 15:45:00,109963.97,110030.95,109928.76,110030.21,29.77349
2025-05-26 15:46:00,110030.21,110030.22,109986.14,109999.99,6.57894
2025-05-26 15:47:00,110000.0,110023.54,109960.0,110000.0,25.1659
2025-05-26 15:48:00,110000.0,110058.76,109940.01,109940.01,45.87643
2025-05-26 15:49:00,109940.01,109987.75,109925.74,109936.12,10.20183
2025-05-26 15:50:00,109936.11,110043.48,109930.76,109960.01,20.31846
2025-05-26 15:51:00,109960.01,110105.45,109956.52,110085.03,54.50336
2025-05-26 15:52:00,110085.03,110233.19,110057.32,110233.18,109.22337
2025-05-26 15:53:00,110233.18,110233.19,110103.83,110143.39,50.0255
2025-05-26 15:54:00,110143.39,110177.51,110061.97,110095.83,61.11227
2025-05-26 15:55:00,110095.83,110118.56,110086.95,110115.34,39.92567
2025-05-26 15:56:00,110115.34,110115.35,109970.78,109991.07,45.96392
2025-05-26 15:57:00,109991.07,110018.58,109956.52,109979.33,20.58376
2025-05-26 15:58:00,109979.33,110061.35,109979.33,110061.35,13.50325
2025-05-26 15:59:00,110061.35,110075.96,109993.68,110009.82,20.63117
2025-05-26 16:00:00,110009.83,110130.44,110000.0,110095.24,41.77462
2025-05-26 16:01:00,110095.24,110095.24,110034.44,110077.04,24.68173
2025-05-26 16:02:00,110077.04,110136.0,110071.33,110130.65,6.36161
2025-05-26 16:03:00,110130.65,110217.28,110130.64,110193.18,22.00591
